0,1,2,3,4,5,6,7
282,247,131,0,6,1099,25.636363636363637,4.156028368794326
147,135,88,0,1,684,21.0,4.761904761904762
399,345,182,0,11,1766,18.136363636363637,4.506265664160401
24,20,15,0,2,90,12.0,4.125
233,206,127,0,3,1046,17.923076923076923,4.6995708154506435
276,237,144,0,7,1060,15.333333333333334,4.028985507246377
157,136,91,0,2,647,22.428571428571427,4.305732484076433
171,150,104,0,5,683,21.375,4.222222222222222
302,254,133,0,8,1104,25.166666666666668,3.933774834437086
106,93,63,0,1,429,13.25,4.169811320754717
298,272,163,0,8,1481,21.285714285714285,5.060402684563758
149,132,86,0,4,644,14.9,4.456375838926174
216,192,114,0,3,865,36.0,4.277777777777778
198,180,114,0,10,832,28.285714285714285,4.262626262626263
230,203,125,0,9,1023,15.333333333333334,4.608695652173913
113,103,60,0,6,404,18.833333333333332,3.831858407079646
142,116,73,0,9,543,15.777777777777779,4.119718309859155
177,161,93,0,2,740,22.125,4.3559322033898304
107,96,73,0,2,472,13.375,4.579439252336448
154,140,85,0,6,652,17.11111111111111,4.383116883116883
284,247,152,0,3,1161,23.666666666666668,4.355633802816901
371,330,194,0,27,1542,33.72727272727273,4.474393530997305
142,119,81,0,7,566,17.75,4.183098591549296
174,156,90,0,1,704,19.333333333333332,4.339080459770115
432,379,188,0,19,1887,24.0,4.421296296296297
248,212,132,0,7,1026,20.666666666666668,4.439516129032258
200,181,116,0,6,899,22.22222222222222,4.62
221,196,119,0,5,880,17.0,4.248868778280543
125,109,68,0,5,503,20.833333333333332,4.224
129,109,71,0,2,493,32.25,4.1395348837209305
16,14,13,0,0,56,8.0,3.625
78,70,55,0,2,315,13.0,4.282051282051282
260,225,133,0,8,914,26.0,3.826923076923077
230,198,132,0,1,1005,23.0,4.569565217391304
165,139,83,0,2,625,20.625,4.090909090909091
201,181,94,0,5,919,18.272727272727273,4.587064676616915
222,187,116,0,12,946,24.666666666666668,4.405405405405405
135,116,69,0,7,563,12.272727272727273,4.362962962962963
159,136,89,0,2,634,22.714285714285715,4.276729559748428
318,286,163,0,3,1329,21.2,4.320754716981132
184,166,97,0,6,758,15.333333333333334,4.304347826086956
180,159,92,0,2,671,20.0,4.05
142,128,77,0,4,600,23.666666666666668,4.450704225352113
261,224,130,0,3,1030,23.727272727272727,4.226053639846743
338,304,169,0,5,1397,19.88235294117647,4.331360946745562
222,195,105,0,11,923,20.181818181818183,4.337837837837838
170,145,93,0,3,681,12.142857142857142,4.247058823529412
247,227,129,0,3,1071,19.0,4.3603238866396765
240,209,128,0,6,947,24.0,4.125
129,113,75,0,5,513,25.8,4.271317829457364
691,628,294,0,3,2846,23.033333333333335,4.311143270622287
250,228,123,0,6,1121,20.833333333333332,4.74
117,103,67,0,3,484,23.4,4.418803418803419
485,423,213,0,15,1861,21.08695652173913,4.094845360824742
316,273,156,0,10,1284,19.75,4.322784810126582
85,73,55,0,3,385,14.166666666666666,4.764705882352941
416,372,210,0,3,1838,21.894736842105264,4.596153846153846
120,100,73,0,1,514,15.0,4.516666666666667
173,160,110,0,5,815,21.625,4.77456647398844
223,202,100,0,10,864,24.77777777777778,4.139013452914798
158,148,88,0,11,619,26.333333333333332,4.151898734177215
107,86,56,0,6,368,26.75,3.7570093457943927
189,170,98,0,2,799,15.75,4.4338624338624335
409,377,195,0,33,1889,29.214285714285715,4.745721271393643
160,146,99,0,6,651,17.77777777777778,4.3
219,191,116,0,1,866,24.333333333333332,4.168949771689498
116,100,74,0,6,461,16.571428571428573,4.206896551724138
224,199,134,0,11,951,18.666666666666668,4.415178571428571
289,253,143,0,15,1174,20.642857142857142,4.200692041522491
375,349,197,0,4,1674,23.4375,4.498666666666667
614,533,266,0,13,2511,27.90909090909091,4.312703583061889
225,204,124,0,12,991,18.75,4.546666666666667
78,72,51,0,3,311,15.6,4.256410256410256
273,244,138,0,6,1108,19.5,4.241758241758242
172,149,99,0,6,699,19.11111111111111,4.267441860465116
149,125,95,0,4,621,16.555555555555557,4.402684563758389
220,193,106,0,5,913,22.0,4.404545454545454
118,102,59,0,2,515,19.666666666666668,4.567796610169491
122,110,64,0,5,528,17.428571428571427,4.508196721311475
128,112,56,0,7,520,14.222222222222221,4.1953125
372,328,175,0,4,1780,37.2,4.852150537634409
160,143,91,0,7,645,20.0,4.225
158,132,83,0,10,582,17.555555555555557,3.930379746835443
21,19,17,0,1,78,10.5,4.0
201,177,107,0,5,781,28.714285714285715,4.159203980099503
190,170,96,0,3,700,31.666666666666668,3.9842105263157896
32,27,17,0,1,139,16.0,4.53125
161,143,82,0,3,599,40.25,4.074534161490683
394,356,198,0,6,1723,19.7,4.548223350253807
182,157,102,0,10,706,22.75,4.076923076923077
222,192,108,0,4,899,44.4,4.342342342342342
269,247,136,0,7,1197,24.454545454545453,4.5241635687732344
244,212,141,0,5,989,22.181818181818183,4.233606557377049
213,191,112,0,7,910,30.428571428571427,4.464788732394366
38,29,22,0,1,157,19.0,4.394736842105263
123,108,71,0,9,460,15.375,3.902439024390244
171,154,114,0,3,770,19.0,4.625730994152047
171,155,107,0,6,674,24.428571428571427,4.04093567251462
160,139,94,0,6,627,22.857142857142858,4.05
604,488,252,0,36,2101,30.2,3.751655629139073
264,234,142,0,5,1079,22.0,4.257575757575758
241,212,123,0,4,936,21.90909090909091,4.1037344398340245
350,315,184,0,12,1536,14.583333333333334,4.425714285714286
108,99,71,0,3,502,13.5,4.7407407407407405
154,139,88,0,6,676,17.11111111111111,4.571428571428571
180,159,97,0,7,732,18.0,4.183333333333334
194,174,107,0,6,779,24.25,4.164948453608248
164,145,91,0,1,708,23.428571428571427,4.5182926829268295
462,394,250,0,13,1981,19.25,4.467532467532467
182,161,103,0,10,761,22.75,4.362637362637362
138,121,82,0,3,599,17.25,4.492753623188406
77,66,45,0,1,305,15.4,4.181818181818182
276,249,152,0,6,1240,21.23076923076923,4.655797101449275
335,307,164,0,6,1624,30.454545454545453,4.898507462686567
181,159,99,0,4,709,22.625,4.149171270718232
162,143,93,0,2,610,27.0,3.95679012345679
148,137,93,0,2,675,24.666666666666668,4.79054054054054
242,218,124,0,8,993,26.88888888888889,4.3264462809917354
147,125,80,0,4,581,16.333333333333332,4.2517006802721085
300,250,107,0,11,1076,18.8125,3.8433333333333333
169,146,82,0,5,560,21.125,3.5976331360946747
170,155,96,0,0,721,24.285714285714285,4.411764705882353
223,194,121,0,9,979,27.875,4.596412556053812
182,158,95,0,3,769,26.0,4.472527472527473
269,237,154,0,8,1265,22.416666666666668,4.788104089219331
110,93,72,0,4,470,15.714285714285714,4.5181818181818185
201,183,111,0,10,822,20.1,4.27363184079602
254,231,124,0,4,1075,31.75,4.440944881889764
48,41,35,0,0,213,12.0,4.645833333333333
187,165,106,0,7,765,20.77777777777778,4.2994652406417115
188,167,97,0,6,725,18.8,4.117021276595745
257,235,155,0,6,1159,19.76923076923077,4.638132295719845
140,120,82,0,4,621,15.555555555555555,4.65
158,138,89,0,9,596,19.75,3.9683544303797467
292,250,154,0,9,1239,24.333333333333332,4.3938356164383565
318,284,162,0,8,1354,39.75,4.336477987421383
221,180,118,0,13,811,22.1,3.9004524886877827
163,145,97,0,5,711,18.11111111111111,4.521472392638037
165,144,101,0,6,693,12.692307692307692,4.412121212121212
107,95,73,0,4,468,11.88888888888889,4.514018691588785
108,95,69,0,4,517,9.818181818181818,4.907407407407407
75,67,51,0,2,346,12.5,4.786666666666667
221,203,126,0,3,989,22.1,4.624434389140271
129,106,76,0,5,450,25.8,3.8217054263565893
106,94,56,0,5,394,17.666666666666668,3.952830188679245
192,164,110,0,6,795,24.0,4.322916666666667
258,231,123,0,11,1100,21.5,4.286821705426356
672,592,329,0,17,2819,22.4,4.270833333333333
96,77,56,0,3,409,19.2,4.479166666666667
138,123,83,0,0,638,15.333333333333334,4.797101449275362
216,195,108,0,7,883,24.0,4.25462962962963
158,140,78,0,3,619,22.571428571428573,4.1075949367088604
298,257,160,0,26,1277,21.285714285714285,4.466442953020135
252,214,126,0,7,916,21.0,3.9087301587301586
42,39,29,0,1,193,14.0,4.690476190476191
115,101,72,0,7,544,14.375,4.930434782608696
236,187,112,0,24,813,29.5,3.7245762711864407
206,180,111,0,12,849,20.6,4.276699029126213
356,327,195,0,6,1636,19.77777777777778,4.637640449438202
343,283,171,0,21,1344,26.384615384615383,4.137026239067056
248,218,119,0,11,953,24.8,4.205645161290323
122,107,74,0,2,498,20.333333333333332,4.278688524590164
179,153,103,0,4,731,19.88888888888889,4.307262569832402
125,110,69,0,6,524,13.88888888888889,4.432
145,124,70,0,4,545,16.11111111111111,4.0137931034482754
182,156,104,0,8,764,15.166666666666666,4.428571428571429
216,190,109,0,5,795,19.636363636363637,3.925925925925926
298,263,158,0,10,1261,22.923076923076923,4.473154362416107
172,147,83,0,3,600,43.0,3.9127906976744184
220,203,106,0,5,1047,27.5,4.8
164,137,80,0,6,723,13.666666666666666,4.695121951219512
111,93,64,0,1,405,18.5,3.945945945945946
258,221,129,0,4,1143,21.5,4.631782945736434
286,237,138,0,21,1049,16.823529411764707,3.9055944055944054
167,150,93,0,3,628,20.875,3.9880239520958085
182,158,86,0,2,695,20.22222222222222,4.0054945054945055
337,286,157,0,7,1290,16.85,4.056379821958457
173,152,75,0,7,592,43.25,3.7341040462427744
77,63,41,0,3,264,25.666666666666668,3.779220779220779
129,114,65,0,2,505,21.5,4.170542635658915
656,591,296,0,14,2674,13.957446808510639,4.126524390243903
205,181,100,0,2,871,41.0,4.4487804878048784
141,120,83,0,4,627,15.666666666666666,4.624113475177305
100,90,57,0,1,422,16.666666666666668,4.37
29,24,23,0,1,131,9.666666666666666,4.689655172413793
106,92,65,0,3,455,15.142857142857142,4.528301886792453
136,118,76,0,6,593,15.11111111111111,4.507352941176471
153,133,87,0,4,614,38.25,4.254901960784314
205,177,108,0,13,817,20.5,4.2
138,121,75,0,4,602,19.714285714285715,4.608695652173913
167,147,89,0,5,705,20.875,4.431137724550898
340,278,170,0,22,1399,30.90909090909091,4.261764705882353
203,176,119,0,8,856,16.916666666666668,4.399014778325123
25,21,18,0,2,79,12.5,3.48
97,88,61,0,1,367,19.4,3.9896907216494846
12,10,9,0,1,46,6.0,4.0
178,160,106,0,2,756,17.8,4.50561797752809
232,212,128,0,1,1009,21.09090909090909,4.504310344827586
142,125,83,0,3,558,14.2,4.232394366197183
307,278,155,0,5,1315,17.055555555555557,4.478827361563518
272,241,141,0,5,1177,24.727272727272727,4.5625
353,313,169,0,8,1488,16.045454545454547,4.422096317280453
230,205,132,0,6,1012,23.0,4.460869565217391
109,94,67,0,3,425,18.166666666666668,4.155963302752293
168,149,98,0,4,729,33.6,4.541666666666667
415,355,191,0,4,1739,18.863636363636363,4.4072289156626505
401,351,192,0,3,1696,25.0625,4.493765586034913
205,169,114,0,10,836,15.76923076923077,4.351219512195122
115,101,70,0,1,522,14.375,4.739130434782608
121,105,67,0,5,507,15.125,4.380165289256198
365,333,183,0,4,1524,26.071428571428573,4.389041095890411
333,308,164,0,17,1422,23.785714285714285,4.465465465465465
230,199,133,0,13,995,17.692307692307693,4.504347826086956
527,465,230,0,8,2434,21.958333333333332,4.662239089184061
167,145,86,0,5,698,13.916666666666666,4.347305389221557
217,189,114,0,3,843,16.692307692307693,4.078341013824885
355,323,194,0,7,1581,22.1875,4.543661971830986
128,111,77,0,1,483,25.6,4.1171875
301,281,153,0,8,1325,30.1,4.5647840531561465
267,242,145,0,3,1053,22.25,4.116104868913857
314,284,174,0,6,1433,24.153846153846153,4.780254777070064
145,123,78,0,5,589,12.083333333333334,4.393103448275862
128,109,67,0,3,519,21.333333333333332,4.3515625
215,185,104,0,5,822,17.916666666666668,4.079069767441861
487,441,219,0,9,2348,25.63157894736842,4.878850102669404
108,92,58,0,5,421,21.6,4.166666666666667
167,149,93,0,8,670,23.857142857142858,4.269461077844311
176,163,99,0,10,790,25.142857142857142,4.693181818181818
116,107,72,0,6,531,19.333333333333332,4.767241379310345
482,416,231,0,6,1881,22.952380952380953,4.139004149377594
118,101,66,0,4,499,16.857142857142858,4.466101694915254
328,307,171,0,17,1426,25.23076923076923,4.533536585365853
388,361,191,0,13,1694,27.714285714285715,4.564432989690721
312,283,145,0,11,1267,24.0,4.253205128205129
185,163,95,0,2,755,18.5,4.286486486486487
453,402,188,0,6,1895,23.842105263157894,4.264900662251655
200,178,103,0,6,791,25.0,4.15
175,160,98,0,4,794,29.166666666666668,4.691428571428571
217,192,118,0,6,920,24.11111111111111,4.414746543778802
149,135,83,0,2,674,21.285714285714285,4.778523489932886
324,288,154,0,15,1288,24.923076923076923,4.185185185185185
232,208,127,0,9,977,25.77777777777778,4.370689655172414
180,154,92,0,14,700,25.714285714285715,4.15
316,285,144,0,13,1346,21.066666666666666,4.4715189873417724
211,181,100,0,2,796,23.444444444444443,4.0947867298578196
119,106,59,0,3,407,17.0,3.6134453781512605
335,301,170,0,4,1630,27.916666666666668,4.877611940298507
148,131,78,0,2,592,18.5,4.243243243243243
324,283,163,0,4,1312,20.25,4.277777777777778
346,312,159,0,11,1437,26.615384615384617,4.335260115606936
96,84,59,0,6,403,16.0,4.354166666666667
20,18,18,0,0,79,10.0,4.05
178,157,98,0,3,784,25.428571428571427,4.679775280898877
254,232,134,0,6,1145,25.4,4.65748031496063
507,450,253,0,8,2092,26.68421052631579,4.345167652859961
340,315,163,0,4,1535,26.153846153846153,4.726470588235294
167,147,90,0,8,774,20.875,4.820359281437126
282,256,145,0,15,1262,25.636363636363637,4.48581560283688
484,433,230,0,9,2199,20.166666666666668,4.607438016528926
135,123,77,0,4,563,19.285714285714285,4.311111111111111
243,215,125,0,7,1047,40.5,4.506172839506172
264,235,124,0,1,1163,24.0,4.681818181818182
363,315,173,0,11,1524,25.928571428571427,4.3829201101928374
162,144,95,0,8,684,23.142857142857142,4.3765432098765435
152,131,85,0,3,609,21.714285714285715,4.276315789473684
187,170,102,0,4,852,23.375,4.786096256684492
191,167,99,0,8,745,21.22222222222222,4.167539267015707
135,122,85,0,2,647,19.285714285714285,4.925925925925926
193,170,102,0,3,713,27.571428571428573,4.0
336,306,158,0,2,1489,25.846153846153847,4.473214285714286
217,193,127,0,12,945,21.7,4.493087557603687
159,143,93,0,9,672,19.875,4.40251572327044
150,128,77,0,3,576,18.75,4.0
265,230,133,0,5,1067,24.09090909090909,4.290566037735849
315,284,163,0,3,1320,21.0,4.3428571428571425
83,72,50,0,3,377,16.6,4.674698795180723
505,460,241,0,8,2250,29.705882352941178,4.588118811881188
115,103,77,0,1,510,19.166666666666668,4.573913043478261
195,179,111,0,6,855,27.857142857142858,4.553846153846154
223,192,130,0,5,950,20.272727272727273,4.457399103139013
356,309,175,0,5,1512,27.384615384615383,4.339887640449438
217,195,126,0,7,929,24.11111111111111,4.442396313364055
243,217,136,0,10,1050,20.25,4.510288065843621
173,155,90,0,1,699,43.25,4.294797687861272
100,89,57,0,0,381,16.666666666666668,4.13
265,225,142,0,8,989,15.588235294117647,3.969811320754717
310,282,154,0,10,1375,23.846153846153847,4.583870967741936
211,185,112,0,15,863,23.444444444444443,4.265402843601896
172,149,94,0,3,680,17.2,4.180232558139535
441,401,185,0,18,1839,25.941176470588236,4.340136054421769
179,160,97,0,5,717,25.571428571428573,4.268156424581005
1556,1372,546,0,39,6365,13.413793103448276,4.095115681233933
196,165,101,0,3,675,28.0,3.9081632653061225
131,113,76,0,2,571,18.714285714285715,4.526717557251908
225,204,122,0,13,1040,25.0,4.817777777777778
324,282,144,0,8,1312,21.6,4.283950617283951
198,182,105,0,6,915,24.75,4.792929292929293
130,118,67,0,3,576,14.444444444444445,4.676923076923077
204,185,115,0,8,849,20.4,4.338235294117647
68,61,47,0,0,352,11.333333333333334,5.279411764705882
270,240,126,0,3,1158,18.0,4.514814814814815
170,155,104,0,2,757,18.88888888888889,4.594117647058823
280,260,150,0,12,1269,25.454545454545453,4.560714285714286
44,39,24,0,0,162,22.0,4.2727272727272725
262,238,141,0,10,1193,21.833333333333332,4.709923664122138
396,360,195,0,8,1708,26.4,4.467171717171717
129,119,82,0,3,586,25.8,4.6976744186046515
190,170,100,0,9,753,27.142857142857142,4.184210526315789
163,147,87,0,5,699,16.3,4.539877300613497
210,193,103,0,9,821,19.09090909090909,4.214285714285714
216,197,121,0,8,969,24.0,4.731481481481482
171,161,103,0,1,808,17.1,4.900584795321637
121,105,70,0,3,554,20.166666666666668,4.8264462809917354
336,297,155,0,6,1540,25.846153846153847,4.666666666666667
223,194,120,0,9,916,22.3,4.349775784753363
189,171,103,0,4,862,31.5,4.751322751322752
318,281,164,0,11,1395,24.46153846153846,4.6069182389937104
241,215,111,0,15,1026,21.90909090909091,4.464730290456432
209,188,112,0,7,890,26.125,4.454545454545454
140,126,89,0,4,642,23.333333333333332,4.728571428571429
136,127,78,0,6,597,22.666666666666668,4.551470588235294
275,240,145,0,19,1155,18.333333333333332,4.403636363636363
82,73,58,0,2,363,13.666666666666666,4.621951219512195
280,247,132,0,5,1114,31.11111111111111,4.225
367,324,167,0,13,1583,24.466666666666665,4.37874659400545
188,172,117,0,7,839,23.5,4.611702127659575
178,151,102,0,5,689,17.8,4.117977528089888
273,250,138,0,8,1172,24.818181818181817,4.527472527472527
295,259,150,0,5,1254,16.38888888888889,4.450847457627119
446,402,226,0,8,1848,23.473684210526315,4.320627802690583
247,215,132,0,7,1000,30.875,4.34412955465587
149,140,88,0,7,702,18.625,4.865771812080537
178,157,97,0,8,697,22.25,4.134831460674158
212,180,114,0,5,853,16.307692307692307,4.259433962264151
146,130,94,0,1,628,24.333333333333332,4.493150684931507
534,451,246,0,25,2390,25.428571428571427,4.5411985018726595
146,129,79,0,3,549,20.857142857142858,4.061643835616438
180,163,107,0,8,765,25.714285714285715,4.461111111111111
265,240,142,0,5,1139,29.444444444444443,4.467924528301887
213,183,106,0,5,807,23.666666666666668,4.037558685446009
243,207,127,0,8,894,15.1875,3.8683127572016462
148,129,78,0,7,606,16.444444444444443,4.3175675675675675
470,424,238,0,14,2040,26.11111111111111,4.504255319148936
203,183,104,0,6,825,25.375,4.330049261083744
187,167,113,0,4,775,17.0,4.2994652406417115
104,92,63,0,5,445,14.857142857142858,4.528846153846154
637,553,300,0,14,2718,17.216216216216218,4.3171114599686025
155,135,83,0,1,561,15.5,3.8774193548387097
27,23,23,0,1,91,13.5,3.5185185185185186
192,166,104,0,11,774,24.0,4.291666666666667
204,181,116,0,9,861,25.5,4.421568627450981
387,353,177,0,10,1537,25.8,4.129198966408269
237,217,142,0,7,1037,21.545454545454547,4.5358649789029535
231,207,126,0,6,1021,23.1,4.567099567099567
180,163,105,0,12,807,16.363636363636363,4.627777777777778
155,139,97,0,3,743,19.375,4.980645161290322
208,183,102,0,3,837,26.0,4.201923076923077
272,257,148,0,1,1270,27.2,4.6875
148,130,86,0,6,595,18.5,4.1891891891891895
271,235,141,0,4,1051,22.583333333333332,4.158671586715867
300,272,139,0,3,1254,21.428571428571427,4.37
30,25,23,0,2,105,15.0,3.8
148,125,77,0,8,604,21.142857142857142,4.3108108108108105
191,156,97,0,3,678,15.916666666666666,3.858638743455497
97,81,55,0,3,348,12.125,3.8762886597938144
19,17,15,0,1,80,9.5,4.526315789473684
137,118,75,0,3,511,27.4,4.021897810218978
158,148,93,0,3,761,26.333333333333332,4.930379746835443
125,110,72,0,5,547,20.833333333333332,4.344
177,156,101,0,12,808,17.7,4.632768361581921
252,221,128,0,6,983,19.384615384615383,4.095238095238095
173,151,97,0,7,667,21.625,4.0520231213872835
155,131,84,0,6,610,14.090909090909092,4.15483870967742
339,288,153,0,4,1281,26.076923076923077,4.032448377581121
191,166,102,0,2,714,27.285714285714285,4.0785340314136125
113,96,56,0,5,412,18.833333333333332,3.920353982300885
140,122,71,0,2,504,17.5,3.8785714285714286
90,81,58,0,1,360,22.5,4.2555555555555555
200,172,115,0,3,878,16.666666666666668,4.58
99,90,69,0,2,442,16.5,4.595959595959596
322,289,175,0,8,1383,24.76923076923077,4.332298136645963
158,135,82,0,2,579,52.666666666666664,3.962025316455696
215,194,108,0,1,794,26.875,3.9348837209302325
170,150,96,0,10,729,24.285714285714285,4.423529411764706
309,265,137,0,8,1154,13.434782608695652,3.9029126213592233
220,189,115,0,3,891,24.444444444444443,4.2681818181818185
154,137,87,0,5,622,25.666666666666668,4.188311688311688
185,167,109,0,5,807,20.555555555555557,4.4972972972972975
277,243,144,0,11,1042,21.307692307692307,3.963898916967509
227,202,113,0,5,952,25.22222222222222,4.409691629955947
317,283,149,0,10,1411,22.642857142857142,4.608832807570978
216,199,125,0,4,924,24.0,4.356481481481482
335,286,145,0,19,1290,15.227272727272727,4.083582089552239
155,133,95,0,6,622,19.375,4.2
93,82,58,0,3,403,13.285714285714286,4.494623655913978
164,146,101,0,4,771,16.4,4.823170731707317
199,167,117,0,5,812,19.9,4.336683417085427
65,52,34,0,2,271,13.0,4.615384615384615
334,290,158,0,7,1254,23.857142857142858,4.014970059880239
185,163,96,0,4,781,20.555555555555557,4.437837837837838
134,121,62,0,4,579,44.666666666666664,4.537313432835821
112,102,74,0,6,482,16.0,4.455357142857143
357,317,142,0,27,1524,23.8,4.30532212885154
141,123,70,0,2,532,17.625,4.028368794326241
167,147,104,0,2,723,33.4,4.538922155688622
79,69,51,0,3,326,13.166666666666666,4.2784810126582276
172,149,84,0,2,629,24.571428571428573,3.9069767441860463
367,334,180,0,14,1650,28.23076923076923,4.664850136239782
219,197,120,0,4,908,21.9,4.337899543378995
288,244,138,0,7,1154,20.571428571428573,4.215277777777778
138,125,81,0,4,575,19.714285714285715,4.282608695652174
186,164,107,0,8,799,20.666666666666668,4.483870967741935
202,175,110,0,10,753,25.25,3.9504950495049505
293,261,149,0,7,1436,19.533333333333335,4.979522184300341
145,124,83,0,1,581,11.153846153846153,4.337931034482758
216,183,120,0,0,852,18.0,4.277777777777778
365,312,161,0,22,1478,22.8125,4.221917808219178
151,130,82,0,3,662,15.1,4.582781456953643
221,193,122,0,10,827,22.1,4.0
155,126,89,0,11,677,15.5,4.606451612903226
159,136,78,0,4,520,19.875,3.6289308176100628
120,105,65,0,3,517,15.0,4.541666666666667
229,198,116,0,4,896,19.083333333333332,4.122270742358078
145,119,83,0,3,618,18.125,4.544827586206897
823,719,351,0,14,3704,24.205882352941178,4.532199270959903
174,152,100,0,8,749,21.75,4.482758620689655
289,247,158,0,6,1172,24.083333333333332,4.294117647058823
341,298,158,0,5,1379,31.0,4.3049853372434015
258,229,152,0,5,1197,17.2,4.755813953488372
231,206,127,0,2,844,38.5,3.9696969696969697
209,192,126,0,3,961,26.125,4.779904306220096
166,152,105,0,3,740,23.714285714285715,4.614457831325301
565,504,280,0,9,2459,23.541666666666668,4.56283185840708
113,99,65,0,10,474,18.833333333333332,4.380530973451328
245,218,142,0,4,1007,30.625,4.257142857142857
380,305,162,0,17,1450,27.142857142857142,3.9289473684210527
129,110,76,0,3,485,18.428571428571427,4.054263565891473
196,177,113,0,1,773,28.0,4.178571428571429
176,157,100,0,3,820,19.555555555555557,4.846590909090909
106,96,65,0,16,479,17.666666666666668,4.688679245283019
204,183,122,0,7,1021,22.666666666666668,5.127450980392157
265,243,156,0,12,1177,24.09090909090909,4.539622641509434
186,159,99,0,5,830,20.666666666666668,4.688172043010753
134,118,69,0,2,575,14.88888888888889,4.455223880597015
248,217,131,0,12,1049,16.533333333333335,4.431451612903226
354,311,187,0,8,1647,27.23076923076923,4.737288135593221
255,225,131,0,4,1103,18.214285714285715,4.537254901960784
290,255,149,0,5,1162,17.058823529411764,4.227586206896552
169,151,99,0,10,676,16.9,4.183431952662722
311,250,158,0,23,1049,34.55555555555556,3.5916398713826365
162,125,87,0,15,651,16.2,4.302469135802469
