0,1,2,3,4,5,6,7
171,151,93,1,2,754,21.375,4.637426900584796
17,17,12,0,0,100,17.0,5.9411764705882355
11,11,10,0,0,81,11.0,7.363636363636363
61,61,42,0,0,358,61.0,5.868852459016393
111,111,78,0,0,693,111.0,6.252252252252252
69,69,48,0,0,468,69.0,6.840579710144928
63,63,46,0,0,392,63.0,6.301587301587301
58,58,51,0,0,386,58.0,6.655172413793103
60,60,48,0,0,393,60.0,6.6
59,59,33,0,0,362,59.0,6.135593220338983
130,130,73,0,0,689,130.0,5.3307692307692305
153,152,97,0,0,923,76.5,6.045751633986928
100,100,71,0,0,611,100.0,6.12
187,185,77,0,0,828,187.0,4.438502673796791
47,47,34,0,0,278,47.0,5.957446808510638
107,107,69,0,0,626,107.0,5.859813084112149
119,119,81,0,0,747,119.0,6.294117647058823
13,13,11,0,0,94,13.0,7.230769230769231
131,131,90,0,0,750,131.0,5.740458015267175
87,85,53,0,0,501,87.0,5.816091954022989
163,163,90,0,0,984,163.0,6.0552147239263805
59,59,39,0,0,300,59.0,5.084745762711864
94,94,59,0,0,556,94.0,5.957446808510638
94,94,62,0,0,563,94.0,6.01063829787234
90,90,70,0,0,519,90.0,5.777777777777778
14,14,11,0,0,78,14.0,5.642857142857143
102,102,62,0,0,544,102.0,5.352941176470588
44,44,31,0,0,225,44.0,5.136363636363637
59,59,41,0,0,351,59.0,5.966101694915254
72,72,47,0,0,452,72.0,6.319444444444445
32,32,26,0,0,205,32.0,6.40625
130,130,94,0,0,775,130.0,5.992307692307692
157,156,83,0,0,895,157.0,5.732484076433121
56,56,42,0,0,338,56.0,6.035714285714286
122,109,76,0,3,528,40.666666666666664,4.483606557377049
31,31,26,0,0,155,31.0,5.096774193548387
56,56,45,0,0,358,56.0,6.428571428571429
122,120,72,0,0,749,122.0,6.213114754098361
88,84,40,0,0,531,88.0,6.1022727272727275
72,72,48,0,0,437,72.0,6.138888888888889
113,113,77,0,0,612,113.0,5.442477876106195
40,40,26,0,0,228,40.0,5.75
93,93,50,0,0,638,93.0,6.924731182795699
98,98,65,0,0,598,98.0,6.112244897959184
27,27,23,0,0,149,27.0,5.518518518518518
107,107,60,0,0,651,107.0,6.130841121495327
35,35,26,0,0,195,35.0,5.628571428571429
52,52,43,0,0,282,52.0,5.423076923076923
28,28,24,0,0,184,28.0,6.607142857142857
34,34,25,0,0,180,34.0,5.294117647058823
65,65,40,0,0,390,65.0,6.015384615384615
476,476,250,0,0,2804,476.0,5.9411764705882355
129,129,76,0,0,740,129.0,5.75968992248062
99,99,71,0,0,606,99.0,6.151515151515151
96,96,62,0,0,634,96.0,6.645833333333333
115,114,66,0,0,563,115.0,4.913043478260869
58,58,43,0,0,346,58.0,5.982758620689655
124,124,78,0,0,634,124.0,5.120967741935484
89,89,47,0,0,554,89.0,6.269662921348314
75,75,57,0,0,463,75.0,6.213333333333333
5,5,4,0,0,35,5.0,7.2
89,88,56,0,0,554,89.0,6.269662921348314
52,52,40,0,0,315,52.0,6.0576923076923075
69,69,46,0,0,413,69.0,5.9855072463768115
71,71,56,0,0,439,71.0,6.225352112676056
61,61,41,0,0,346,61.0,5.786885245901639
102,102,53,0,0,519,102.0,5.098039215686274
81,81,63,0,0,474,81.0,5.864197530864198
131,131,81,0,0,776,131.0,5.938931297709924
72,72,53,0,0,471,72.0,6.569444444444445
104,104,67,0,0,615,104.0,5.9326923076923075
49,49,39,0,0,308,49.0,6.3061224489795915
85,85,59,0,0,465,85.0,5.4941176470588236
81,81,55,0,0,505,81.0,6.271604938271605
69,69,31,0,0,358,69.0,5.246376811594203
68,68,38,0,0,353,68.0,5.205882352941177
109,109,75,0,0,673,109.0,6.18348623853211
44,44,32,0,0,249,44.0,5.7727272727272725
85,85,58,0,0,470,85.0,5.552941176470588
80,80,59,0,0,564,80.0,7.0625
9,9,9,0,0,51,9.0,5.666666666666667
109,109,57,0,0,580,109.0,5.330275229357798
25,25,23,0,0,135,25.0,5.4
27,27,23,0,0,182,27.0,6.7407407407407405
92,92,53,0,0,470,92.0,5.108695652173913
32,32,29,0,0,191,32.0,5.96875
59,59,41,0,0,332,59.0,5.711864406779661
34,34,24,0,0,178,34.0,5.264705882352941
22,22,21,0,0,125,22.0,5.681818181818182
66,66,44,0,0,353,66.0,5.348484848484849
53,53,25,0,0,341,53.0,6.433962264150943
32,32,27,0,0,191,32.0,6.0
142,142,82,0,0,784,142.0,5.528169014084507
248,248,144,0,0,1420,248.0,5.762096774193548
33,33,23,0,0,195,33.0,5.909090909090909
75,74,40,0,0,368,75.0,4.92
55,55,30,0,0,292,55.0,5.418181818181818
94,94,56,0,0,575,94.0,6.127659574468085
24,24,21,0,0,150,24.0,6.25
144,128,82,0,9,625,36.0,4.506944444444445
33,33,24,0,0,173,33.0,5.2727272727272725
83,83,54,0,0,502,83.0,6.048192771084337
46,46,32,0,0,213,46.0,4.6521739130434785
65,65,45,0,0,392,65.0,6.061538461538461
54,54,29,0,0,292,54.0,5.425925925925926
162,161,88,0,0,858,162.0,5.333333333333333
46,46,28,0,0,257,46.0,5.695652173913044
50,50,23,0,0,250,50.0,5.02
315,314,139,0,0,1512,315.0,4.825396825396825
31,31,19,0,0,179,31.0,5.774193548387097
51,51,38,0,0,280,51.0,5.490196078431373
88,88,54,0,0,536,88.0,6.125
96,96,60,0,0,605,96.0,6.3125
90,90,61,0,0,527,90.0,5.988888888888889
70,70,38,0,0,409,70.0,6.014285714285714
53,53,35,0,0,278,53.0,5.283018867924528
57,57,43,0,0,324,57.0,5.684210526315789
39,38,26,0,0,202,39.0,5.205128205128205
115,115,73,0,0,713,115.0,6.339130434782609
38,38,34,0,0,237,38.0,6.2368421052631575
33,33,26,0,0,146,33.0,4.424242424242424
94,94,66,0,0,603,94.0,6.468085106382978
64,64,47,0,0,388,64.0,6.109375
23,23,18,0,0,101,23.0,4.391304347826087
80,80,43,0,0,426,80.0,5.35
55,55,42,0,0,311,55.0,5.672727272727273
25,24,21,0,0,135,25.0,5.44
21,21,15,0,0,140,21.0,6.714285714285714
108,108,76,0,0,686,108.0,6.37037037037037
115,115,75,0,0,719,115.0,6.3130434782608695
137,136,102,0,0,821,137.0,6.007299270072993
20,20,11,0,0,104,20.0,5.2
44,44,33,0,0,279,44.0,6.454545454545454
83,83,53,0,0,504,83.0,6.156626506024097
39,39,30,0,0,216,39.0,5.538461538461538
70,70,45,0,0,446,70.0,6.385714285714286
46,45,25,0,0,271,46.0,6.021739130434782
25,25,16,0,0,131,25.0,5.24
86,86,55,0,0,502,86.0,5.8604651162790695
81,81,60,0,0,470,81.0,5.802469135802469
114,114,71,0,0,671,114.0,5.93859649122807
121,121,70,0,0,699,121.0,5.793388429752066
40,40,33,0,0,218,40.0,5.45
144,127,76,0,1,563,48.0,4.152777777777778
81,81,61,0,0,533,81.0,6.592592592592593
105,105,72,0,0,684,105.0,6.542857142857143
22,22,21,0,0,114,22.0,5.181818181818182
87,87,49,0,0,425,87.0,4.885057471264368
74,74,48,0,0,494,74.0,6.6891891891891895
113,113,67,0,0,708,113.0,6.283185840707965
64,64,33,0,0,297,64.0,4.65625
67,67,40,0,0,359,67.0,5.358208955223881
141,141,86,0,0,778,141.0,5.546099290780142
67,67,50,0,0,455,67.0,6.791044776119403
81,81,48,0,0,398,81.0,4.9753086419753085
62,62,47,0,0,372,62.0,6.048387096774194
78,78,50,0,0,489,78.0,6.269230769230769
90,90,50,0,0,510,90.0,5.7
108,108,77,0,0,785,108.0,7.342592592592593
62,62,46,0,0,383,62.0,6.209677419354839
125,124,81,0,0,783,125.0,6.288
137,136,79,0,0,706,137.0,5.182481751824818
34,34,29,0,0,201,34.0,5.911764705882353
67,67,47,0,0,381,67.0,5.7164179104477615
32,29,29,0,0,222,16.0,7.03125
147,147,91,0,0,952,147.0,6.489795918367347
23,23,20,0,0,116,23.0,5.043478260869565
23,23,17,0,0,117,23.0,5.086956521739131
63,63,48,0,0,320,63.0,5.079365079365079
91,91,60,0,0,553,91.0,6.164835164835165
35,35,21,0,0,186,35.0,5.314285714285714
66,66,43,0,0,350,66.0,5.303030303030303
102,102,73,0,0,625,102.0,6.1568627450980395
29,29,20,0,0,136,29.0,4.724137931034483
96,96,63,0,0,607,96.0,6.416666666666667
147,147,93,0,0,879,147.0,5.979591836734694
54,54,36,0,0,250,54.0,4.62962962962963
101,101,69,0,0,615,101.0,6.128712871287129
44,44,31,0,0,195,44.0,4.4772727272727275
75,75,53,0,0,389,75.0,5.506666666666667
143,142,80,0,0,847,143.0,5.944055944055944
177,173,82,0,0,1002,177.0,5.700564971751413
58,58,47,0,0,291,58.0,5.017241379310345
19,19,18,0,0,134,19.0,7.105263157894737
135,115,77,0,5,526,22.5,4.103703703703704
125,125,76,0,0,717,125.0,5.744
86,85,67,0,0,571,86.0,6.662790697674419
92,92,58,0,0,579,92.0,6.358695652173913
111,111,93,0,0,719,111.0,6.486486486486487
87,87,51,0,0,484,87.0,5.586206896551724
30,30,25,0,0,164,30.0,5.466666666666667
82,82,57,0,0,472,82.0,5.780487804878049
51,51,42,0,0,304,51.0,5.96078431372549
41,41,25,0,0,232,41.0,5.682926829268292
122,122,81,0,0,718,122.0,5.89344262295082
102,102,71,0,0,617,102.0,6.0588235294117645
92,92,66,0,0,565,92.0,6.1521739130434785
41,41,32,0,0,246,41.0,6.097560975609756
73,73,54,0,0,399,73.0,5.47945205479452
68,68,33,0,0,356,68.0,5.3088235294117645
79,79,53,0,0,493,79.0,6.253164556962025
66,66,47,0,0,374,66.0,5.666666666666667
57,57,41,0,0,319,57.0,5.5964912280701755
138,138,95,0,0,838,138.0,6.094202898550725
55,55,39,0,0,291,55.0,5.3090909090909095
100,100,56,0,0,489,100.0,4.95
88,88,63,0,0,580,88.0,6.625
74,74,55,0,0,500,74.0,6.783783783783784
123,107,75,0,0,556,30.75,4.658536585365853
236,236,137,0,0,1489,236.0,6.3474576271186445
113,113,57,0,0,635,113.0,5.6371681415929205
73,73,41,0,0,349,73.0,4.794520547945205
96,96,64,0,0,568,96.0,5.927083333333333
43,43,37,0,0,267,43.0,6.27906976744186
109,109,58,0,0,672,109.0,6.18348623853211
67,67,55,0,0,408,67.0,6.119402985074627
65,65,47,0,0,354,65.0,5.461538461538462
51,51,39,0,0,307,51.0,6.117647058823529
81,81,53,0,0,485,81.0,6.012345679012346
37,37,25,0,0,191,37.0,5.216216216216216
66,65,41,0,0,407,66.0,6.257575757575758
24,24,19,0,0,151,24.0,6.291666666666667
113,113,79,0,0,714,113.0,6.327433628318584
44,44,33,0,0,233,44.0,5.318181818181818
121,121,76,0,0,756,121.0,6.264462809917355
197,197,103,0,0,1219,197.0,6.223350253807107
26,26,21,0,0,143,26.0,5.5
72,72,49,0,0,423,72.0,5.902777777777778
74,74,58,0,0,455,74.0,6.162162162162162
37,37,24,0,0,230,37.0,6.216216216216216
22,22,18,0,0,126,22.0,5.7272727272727275
84,84,63,0,0,539,84.0,6.416666666666667
65,65,52,0,0,405,65.0,6.246153846153846
23,23,20,0,0,149,23.0,6.478260869565218
86,86,66,0,0,536,86.0,6.244186046511628
118,118,72,0,0,760,118.0,6.440677966101695
32,32,22,0,0,208,32.0,6.5
148,147,87,0,0,816,148.0,5.554054054054054
101,101,66,0,0,634,101.0,6.287128712871287
69,69,42,0,0,402,69.0,5.884057971014493
86,86,66,0,0,466,86.0,5.465116279069767
66,66,51,0,0,418,66.0,6.378787878787879
53,53,39,0,0,299,53.0,5.679245283018868
64,64,56,0,0,380,64.0,5.9375
7,7,7,0,0,54,7.0,7.714285714285714
88,88,37,0,0,402,88.0,4.6022727272727275
85,85,58,0,0,549,85.0,6.5058823529411764
33,33,19,0,0,153,33.0,4.636363636363637
72,72,36,0,0,432,72.0,6.083333333333333
81,81,59,0,0,522,81.0,6.469135802469136
256,229,135,0,2,1077,23.272727272727273,4.39453125
37,36,27,0,0,176,37.0,4.783783783783784
166,166,101,0,0,1123,166.0,6.765060240963855
363,324,208,0,6,1507,22.6875,4.2699724517906334
78,78,52,0,0,503,78.0,6.564102564102564
73,73,50,0,0,422,73.0,5.835616438356165
94,94,63,0,0,483,94.0,5.148936170212766
62,62,42,0,0,333,62.0,5.419354838709677
67,67,47,0,0,424,67.0,6.358208955223881
121,121,90,0,0,778,121.0,6.446280991735537
73,71,51,0,0,476,73.0,6.602739726027397
37,36,22,0,0,207,37.0,5.675675675675675
23,23,16,0,0,141,23.0,6.260869565217392
107,106,65,0,0,649,107.0,6.102803738317757
57,57,40,0,0,334,57.0,5.947368421052632
75,75,55,0,0,427,75.0,5.72
258,258,159,0,0,1698,258.0,6.60077519379845
92,92,51,0,0,515,92.0,5.5978260869565215
124,124,70,0,0,714,124.0,5.782258064516129
51,51,31,0,0,234,51.0,4.705882352941177
61,61,40,0,0,311,61.0,5.098360655737705
77,64,47,0,2,302,26.0,4.220779220779221
133,133,82,0,0,826,133.0,6.2180451127819545
11,11,11,0,0,73,11.0,6.636363636363637
227,193,106,0,6,940,28.375,4.334801762114537
53,53,33,0,0,350,53.0,6.660377358490566
74,74,52,0,0,435,74.0,5.891891891891892
121,121,70,0,0,715,121.0,5.9421487603305785
18,18,18,0,0,128,18.0,7.111111111111111
68,68,49,0,0,356,68.0,5.235294117647059
14,14,10,0,0,64,14.0,4.571428571428571
20,20,13,0,0,106,20.0,5.3
85,85,58,0,0,509,85.0,6.0
12,12,10,0,0,67,12.0,5.583333333333333
131,130,73,0,0,764,131.0,5.862595419847328
75,75,49,0,0,427,75.0,5.693333333333333
86,86,58,0,0,573,86.0,6.674418604651163
73,71,45,0,0,403,36.5,5.5479452054794525
35,31,20,0,0,186,17.5,5.428571428571429
89,89,61,0,0,525,89.0,5.966292134831461
66,66,38,0,0,359,66.0,5.454545454545454
41,41,29,0,0,226,41.0,5.634146341463414
100,100,72,0,0,583,100.0,5.84
188,188,80,0,0,879,188.0,4.680851063829787
68,66,42,0,0,405,68.0,6.044117647058823
97,97,56,0,0,560,97.0,5.876288659793815
42,42,30,0,0,201,42.0,4.785714285714286
32,32,24,0,0,179,32.0,5.59375
74,74,51,0,0,452,74.0,6.135135135135135
65,65,45,0,0,428,65.0,6.6461538461538465
61,61,41,0,0,394,61.0,6.524590163934426
64,64,36,0,0,377,64.0,5.890625
34,34,22,0,0,163,34.0,4.823529411764706
15,15,15,0,0,101,15.0,6.733333333333333
43,43,34,0,0,221,43.0,5.1395348837209305
65,65,48,0,0,366,65.0,5.630769230769231
110,110,73,0,0,655,110.0,5.954545454545454
65,65,39,0,0,357,65.0,5.523076923076923
270,270,136,0,0,1385,270.0,5.137037037037037
25,25,22,0,0,155,25.0,6.2
101,101,71,0,0,616,101.0,6.158415841584159
73,73,56,0,0,452,73.0,6.2465753424657535
18,18,16,0,0,116,18.0,6.444444444444445
136,136,57,0,0,662,136.0,4.867647058823529
120,117,70,0,0,632,120.0,5.3
89,89,51,0,0,484,89.0,5.49438202247191
65,65,49,0,0,427,65.0,6.584615384615384
53,53,35,0,0,311,53.0,5.9245283018867925
162,142,88,0,9,764,54.0,4.8765432098765435
62,62,42,0,0,381,62.0,6.161290322580645
102,102,74,0,0,653,102.0,6.421568627450981
124,123,69,0,0,765,124.0,6.217741935483871
74,74,55,0,0,459,74.0,6.202702702702703
68,68,52,0,0,397,68.0,5.867647058823529
84,84,55,0,0,530,84.0,6.333333333333333
79,78,54,0,0,456,39.5,5.8354430379746836
101,101,57,0,0,626,101.0,6.207920792079208
79,79,50,0,0,488,79.0,6.227848101265823
39,39,22,0,0,182,39.0,4.717948717948718
52,52,31,0,0,252,52.0,4.846153846153846
16,16,12,0,0,96,16.0,6.0
19,19,16,0,0,109,19.0,5.7368421052631575
88,88,55,0,0,497,88.0,5.693181818181818
37,37,29,0,0,216,37.0,5.864864864864865
82,82,60,0,0,499,82.0,6.097560975609756
81,81,53,0,0,515,81.0,6.3580246913580245
