0,1,2,3,4,5,6,7
24,22,17,0,0,119,24.0,5.083333333333333
45,30,28,0,1,137,7.5,3.3555555555555556
313,274,165,0,6,1317,26.083333333333332,4.348242811501597
148,132,79,0,1,537,21.142857142857142,3.7027027027027026
67,58,49,0,0,268,22.333333333333332,4.164179104477612
113,95,80,0,2,505,12.555555555555555,4.628318584070796
297,245,167,0,3,1382,27.0,4.878787878787879
156,130,100,0,2,648,31.2,4.339743589743589
163,142,99,0,14,675,20.375,4.294478527607362
90,71,58,0,1,310,15.0,3.688888888888889
42,34,31,0,0,158,14.0,4.0
42,34,31,0,0,159,14.0,4.0
145,123,87,0,2,576,16.11111111111111,4.103448275862069
51,42,39,0,1,193,25.5,3.980392156862745
54,44,41,0,1,203,27.0,3.962962962962963
66,57,48,0,2,259,22.0,4.090909090909091
127,104,76,0,5,506,15.875,4.228346456692913
277,251,161,0,9,1136,14.578947368421053,4.216606498194946
138,118,82,0,3,564,17.25,4.260869565217392
123,107,78,1,2,485,30.75,4.121951219512195
712,647,277,0,12,2895,26.37037037037037,4.162921348314606
738,670,285,0,13,3002,25.448275862068964,4.166666666666667
396,342,186,0,8,1501,15.23076923076923,3.9343434343434343
275,231,152,0,46,1151,22.916666666666668,4.363636363636363
124,103,70,0,3,438,15.5,3.7580645161290325
42,34,32,0,0,159,14.0,3.9761904761904763
51,42,37,0,0,194,17.0,3.980392156862745
265,234,152,0,2,1144,33.125,4.449056603773585
88,72,52,0,2,334,17.6,3.9886363636363638
279,239,143,0,5,1125,34.875,4.186379928315413
79,69,56,0,0,315,26.333333333333332,4.151898734177215
70,58,50,0,2,283,17.5,4.257142857142857
141,120,68,0,5,523,12.818181818181818,3.893617021276596
42,34,31,0,0,158,14.0,4.0
42,34,31,0,0,158,14.0,4.0
123,101,80,0,1,481,17.571428571428573,4.0894308943089435
433,386,200,0,7,1756,43.3,4.168591224018476
249,223,135,0,4,1123,35.57142857142857,4.618473895582329
160,144,99,0,3,675,26.666666666666668,4.3625
168,141,105,0,2,736,42.0,4.5773809523809526
551,466,275,0,5,2411,26.238095238095237,4.535390199637024
384,341,174,0,6,1510,38.4,4.044270833333333
101,77,63,1,8,393,25.25,4.1683168316831685
183,160,112,0,3,755,22.875,4.278688524590164
100,89,63,0,0,486,20.0,5.02
206,176,117,0,1,837,22.88888888888889,4.223300970873787
153,122,82,0,6,525,25.5,3.65359477124183
49,40,34,0,1,181,24.5,3.9183673469387754
518,480,251,0,12,2323,103.6,4.56949806949807
46,38,33,0,0,179,15.333333333333334,4.065217391304348
178,156,116,0,2,780,22.25,4.50561797752809
219,197,119,0,3,1052,21.9,4.917808219178082
109,87,67,0,48,442,21.8,4.394495412844036
216,190,98,0,9,969,24.0,4.62962962962963
144,121,82,0,1,530,20.571428571428573,3.8958333333333335
125,107,79,0,3,518,17.857142857142858,4.288
236,200,126,0,3,976,33.714285714285715,4.330508474576271
49,41,39,0,1,184,24.5,3.938775510204082
177,154,103,0,8,707,29.5,4.146892655367232
338,304,171,0,2,1363,48.285714285714285,4.1420118343195265
221,189,122,0,6,991,24.555555555555557,4.642533936651584
167,134,87,0,11,724,13.916666666666666,4.580838323353293
78,67,61,0,9,342,26.0,4.5256410256410255
128,113,87,0,15,558,16.0,4.4921875
222,198,130,0,7,978,20.181818181818183,4.5225225225225225
136,113,74,0,45,502,15.11111111111111,3.875
118,96,78,0,4,439,16.857142857142858,3.9237288135593222
248,221,131,0,2,1009,20.666666666666668,4.185483870967742
125,113,71,0,0,487,31.25,3.992
225,206,120,0,2,840,37.5,3.831111111111111
160,150,86,0,0,635,40.0,4.075
93,82,61,0,1,370,31.0,4.139784946236559
297,254,133,0,1,1260,19.8,4.353535353535354
107,92,63,0,0,452,21.6,4.345794392523365
259,234,140,0,5,1153,86.33333333333333,4.5482625482625485
223,190,120,0,9,923,20.272727272727273,4.2959641255605385
160,141,95,0,1,657,17.77777777777778,4.2625
297,258,149,0,1,1230,29.7,4.299663299663299
406,325,189,0,23,1431,10.972972972972974,3.729064039408867
1,1,1,0,0,6,1.0,6.0
217,194,134,0,1,903,54.25,4.276497695852535
102,87,68,1,1,467,14.571428571428571,4.813725490196078
118,105,71,0,2,489,19.666666666666668,4.288135593220339
253,219,138,0,1,1000,28.11111111111111,4.090909090909091
55,44,41,0,1,208,27.5,3.981818181818182
65,55,51,0,1,251,32.5,4.030769230769231
43,35,31,0,0,158,14.333333333333334,3.953488372093023
263,232,123,0,4,1080,16.4375,4.231939163498099
260,224,127,0,3,1068,23.636363636363637,4.269230769230769
127,106,89,0,2,530,25.4,4.354330708661418
161,129,81,0,13,565,12.384615384615385,3.701863354037267
140,106,75,0,14,566,23.333333333333332,4.321428571428571
75,62,50,0,2,268,15.0,3.76
106,90,71,0,2,398,15.142857142857142,3.9339622641509435
99,85,64,0,0,402,25.0,4.212121212121212
108,94,58,0,37,435,13.5,4.175925925925926
89,76,56,0,11,350,17.8,4.067415730337078
135,114,79,0,12,540,13.5,4.2518518518518515
303,267,164,0,3,1310,25.25,4.465346534653466
134,118,85,0,3,581,22.333333333333332,4.485074626865671
116,101,71,0,3,420,19.333333333333332,3.7758620689655173
68,58,46,0,9,275,17.0,4.264705882352941
83,65,55,0,5,314,20.75,4.024096385542169
268,240,160,0,4,1285,29.77777777777778,4.925373134328358
80,70,59,0,1,357,40.0,4.5875
198,170,114,0,9,881,24.75,4.626262626262626
43,36,34,0,1,163,21.5,3.9767441860465116
128,111,84,0,3,562,32.0,4.53125
183,161,94,0,3,665,36.6,3.7759562841530054
86,74,63,0,4,378,21.5,4.534883720930233
331,304,178,0,6,1483,41.375,4.59214501510574
42,34,31,0,0,158,14.0,4.0
50,42,37,0,8,200,16.666666666666668,4.2
130,115,83,0,2,497,21.666666666666668,3.953846153846154
42,34,31,0,0,158,14.0,4.0
42,34,31,0,0,158,14.0,4.0
46,38,34,0,0,164,15.333333333333334,3.782608695652174
87,74,66,0,0,337,43.5,4.0344827586206895
76,66,54,0,0,343,25.333333333333332,4.697368421052632
42,34,31,0,0,158,14.0,4.0
42,34,31,0,0,158,14.0,4.0
83,73,56,0,1,326,16.8,4.0120481927710845
42,34,31,0,0,158,14.0,4.0
106,88,69,0,1,383,15.142857142857142,3.7735849056603774
254,223,148,0,15,1171,25.4,4.775590551181103
238,213,135,0,4,1042,26.444444444444443,4.5
42,34,31,0,0,158,14.0,4.0
50,42,38,0,0,214,16.666666666666668,4.48
127,111,78,0,5,505,21.166666666666668,4.125984251968504
164,141,108,0,0,688,32.8,4.347560975609756
75,65,53,0,0,318,37.5,4.386666666666667
342,299,173,0,15,1366,26.307692307692307,4.143274853801169
173,149,92,0,17,704,19.22222222222222,4.213872832369942
129,116,84,0,0,530,21.5,4.248062015503876
64,53,46,0,1,245,32.0,4.015625
260,227,136,0,7,1073,28.88888888888889,4.2615384615384615
274,235,146,0,14,1023,18.266666666666666,3.875912408759124
172,147,96,0,1,742,19.11111111111111,4.476744186046512
131,115,82,0,13,503,21.833333333333332,3.9618320610687023
166,141,99,0,2,655,18.444444444444443,4.114457831325301
128,109,78,0,15,535,25.8,4.34375
275,251,143,0,4,1155,30.555555555555557,4.2690909090909095
74,65,51,0,0,316,24.666666666666668,4.445945945945946
199,180,118,0,0,911,33.166666666666664,4.698492462311558
81,67,48,0,5,305,10.125,3.9753086419753085
100,83,68,0,0,381,16.666666666666668,4.01
308,269,162,0,2,1245,34.22222222222222,4.188311688311688
42,34,31,0,0,158,14.0,4.0
362,321,184,0,7,1420,15.083333333333334,4.044198895027624
66,58,46,0,1,285,22.0,4.46969696969697
110,90,74,0,1,405,15.714285714285714,3.890909090909091
409,320,179,0,48,1431,45.44444444444444,3.7775061124694376
101,82,59,0,5,413,20.2,4.356435643564357
472,409,193,0,17,2122,23.6,4.654661016949152
213,181,113,0,21,860,19.363636363636363,4.206572769953052
248,221,144,0,1,1072,49.6,4.443548387096774
313,279,167,0,3,1305,24.076923076923077,4.284345047923322
64,55,43,0,2,252,16.0,4.125
42,34,30,0,0,160,14.0,4.0476190476190474
75,60,50,0,3,283,18.75,3.986666666666667
89,73,62,0,10,333,14.833333333333334,3.9213483146067416
199,170,110,0,7,842,22.11111111111111,4.4120603015075375
170,154,102,0,4,743,34.0,4.488235294117647
225,189,113,0,9,815,15.0,3.7866666666666666
105,91,72,0,1,437,26.25,4.295238095238095
48,40,37,0,1,177,24.0,3.8541666666666665
209,185,130,0,19,907,14.928571428571429,4.473684210526316
42,34,31,0,0,159,14.0,4.023809523809524
46,38,34,0,0,176,15.333333333333334,4.043478260869565
111,99,72,0,17,490,18.5,4.504504504504505
276,240,161,0,6,1127,30.666666666666668,4.213768115942029
258,223,150,0,6,1049,28.666666666666668,4.189922480620155
69,61,49,0,0,270,34.5,4.028985507246377
44,37,34,0,1,169,22.0,4.0227272727272725
42,35,33,0,1,160,21.0,4.0
46,39,36,0,1,175,23.0,3.9782608695652173
250,210,148,0,167,997,50.0,4.156
201,178,121,0,7,902,33.5,4.621890547263682
94,80,63,0,2,416,47.0,4.585106382978723
41,34,31,0,0,158,13.666666666666666,4.073170731707317
42,34,31,0,0,158,14.0,4.0
219,193,125,0,2,1044,19.90909090909091,4.917808219178082
49,40,35,0,0,196,16.333333333333332,4.224489795918367
145,129,86,0,4,606,20.714285714285715,4.317241379310345
302,263,169,0,22,1180,23.23076923076923,4.052980132450331
56,48,45,0,1,234,28.0,4.321428571428571
147,128,86,0,21,553,21.0,3.9047619047619047
264,231,146,1,2,1268,52.8,5.037878787878788
229,196,122,0,8,894,13.470588235294118,4.065502183406114
167,136,93,0,0,616,16.7,3.8802395209580838
42,34,30,0,0,160,14.0,4.023809523809524
241,207,133,0,17,970,34.42857142857143,4.174273858921162
167,147,99,0,3,732,23.857142857142858,4.532934131736527
145,128,88,0,3,597,20.714285714285715,4.241379310344827
110,99,73,0,15,482,22.0,4.5
341,298,170,0,43,1536,20.058823529411764,4.659824046920821
95,79,65,0,4,360,15.833333333333334,4.021052631578947
208,161,110,0,7,917,23.11111111111111,4.6875
212,189,126,0,10,920,42.4,4.471698113207547
268,232,146,0,16,1145,16.75,4.41044776119403
41,33,30,0,0,159,13.666666666666666,4.0
68,58,51,0,0,279,13.6,4.220588235294118
122,109,77,0,9,467,24.4,3.942622950819672
245,213,152,0,8,1090,30.625,4.575510204081633
72,62,50,0,0,321,18.0,4.569444444444445
242,211,128,0,3,957,22.0,4.078512396694215
152,136,96,0,2,621,19.0,4.2105263157894735
280,252,164,0,1,1272,23.333333333333332,4.632142857142857
184,163,107,0,0,698,12.266666666666667,3.891304347826087
290,251,159,0,23,1222,58.0,4.36896551724138
195,174,109,0,0,841,39.0,4.4512820512820515
42,34,31,0,0,156,14.0,3.9523809523809526
94,81,64,0,1,397,18.8,4.382978723404255
97,83,67,0,3,367,24.25,3.948453608247423
115,98,68,0,11,415,16.428571428571427,3.782608695652174
210,182,121,0,14,884,26.25,4.3619047619047615
141,124,83,0,4,486,23.5,3.574468085106383
171,155,95,0,3,743,34.2,4.473684210526316
67,57,49,0,1,288,16.75,4.447761194029851
270,248,155,0,1,1196,27.0,4.529629629629629
64,53,48,0,0,238,16.0,3.90625
402,356,191,0,4,1713,40.2,4.388059701492537
491,426,196,0,5,2045,30.6875,4.29938900203666
216,198,119,0,19,933,36.0,4.421296296296297
96,79,68,0,2,366,19.2,4.0
213,184,125,0,7,932,23.666666666666668,4.525821596244131
152,136,96,0,3,700,25.333333333333332,4.75
244,215,129,0,2,1064,22.181818181818183,4.487704918032787
343,302,161,0,21,1295,31.181818181818183,3.880466472303207
47,40,33,0,5,182,11.75,4.0212765957446805
129,93,66,0,5,406,12.9,3.434108527131783
126,115,83,0,5,541,25.2,4.380952380952381
145,129,96,0,4,634,29.0,4.482758620689655
245,211,123,0,8,946,24.5,4.012244897959183
117,99,69,0,5,443,14.625,3.948717948717949
147,130,85,0,3,624,49.0,4.36734693877551
152,129,88,0,16,558,19.0,3.8289473684210527
113,93,75,0,2,467,16.285714285714285,4.31858407079646
62,52,44,0,16,241,20.666666666666668,4.096774193548387
115,98,74,0,4,501,28.75,4.51304347826087
73,63,53,0,2,292,36.5,4.191780821917808
189,163,104,0,1,787,31.5,4.333333333333333
87,67,57,0,12,318,29.0,3.9080459770114944
72,63,53,0,0,306,24.0,4.347222222222222
225,198,142,0,3,1012,37.5,4.626666666666667
165,135,93,0,5,667,20.625,4.236363636363636
82,70,58,0,4,345,27.333333333333332,4.414634146341464
97,79,62,0,0,419,10.777777777777779,4.556701030927835
128,112,89,0,17,508,16.0,4.125
30,26,20,0,2,149,6.0,5.133333333333334
48,40,38,0,1,183,24.0,4.0
288,271,162,0,8,1216,28.8,4.305555555555555
130,112,83,0,1,523,18.571428571428573,4.161538461538462
74,64,58,0,0,282,18.5,3.9324324324324325
44,36,34,0,1,164,22.0,3.9318181818181817
274,232,148,0,6,1049,27.4,4.014598540145985
148,124,80,0,88,558,49.333333333333336,3.939189189189189
44,36,34,0,1,164,22.0,3.9318181818181817
44,36,34,0,1,164,22.0,3.9318181818181817
93,81,61,0,1,365,18.6,4.064516129032258
78,66,59,0,9,281,15.6,3.782051282051282
1200,1046,425,0,10,4899,30.0,4.225833333333333
34,30,29,0,5,122,11.333333333333334,3.6470588235294117
117,99,79,0,0,479,14.625,4.273504273504273
421,370,214,0,10,1998,23.38888888888889,4.883610451306414
100,82,70,0,3,413,10.0,4.31
119,103,77,0,10,508,19.833333333333332,4.420168067226891
118,101,81,0,14,438,23.6,3.8728813559322033
68,59,50,0,0,291,22.666666666666668,4.455882352941177
119,104,78,0,1,480,19.833333333333332,4.176470588235294
46,38,34,0,0,174,15.333333333333334,3.9782608695652173
95,83,68,0,5,373,32.0,4.063157894736842
61,56,46,0,3,236,30.5,3.9508196721311477
48,40,36,0,0,190,24.0,4.166666666666667
115,101,77,0,10,485,23.0,4.3478260869565215
139,122,94,0,2,604,23.166666666666668,4.482014388489208
107,95,70,0,2,396,21.4,3.8130841121495327
218,198,108,0,4,987,27.25,4.646788990825688
175,144,103,0,85,665,21.875,4.005714285714285
301,265,166,0,5,1242,23.153846153846153,4.25249169435216
86,71,59,0,1,323,17.2,3.9767441860465116
134,119,82,0,3,546,44.666666666666664,4.223880597014926
51,42,41,0,1,199,25.5,4.098039215686274
131,116,85,0,17,555,32.75,4.374045801526718
141,116,82,0,6,560,20.142857142857142,4.198581560283688
214,186,123,0,5,821,21.4,3.985981308411215
42,34,30,0,0,160,14.0,4.0476190476190474
160,133,91,0,39,634,14.545454545454545,4.1375
102,91,64,0,8,428,20.4,4.333333333333333
197,183,104,0,3,853,28.142857142857142,4.411167512690355
62,56,49,0,0,285,15.5,4.693548387096774
377,318,204,0,13,1505,16.391304347826086,4.153846153846154
355,317,181,0,6,1470,71.0,4.253521126760563
146,131,98,0,1,649,29.4,4.5479452054794525
148,123,82,0,4,661,37.0,4.6824324324324325
494,421,197,0,4,1867,15.935483870967742,3.9392712550607287
263,233,160,0,1,1082,29.22222222222222,4.239543726235741
97,83,64,0,1,395,19.4,4.247422680412371
167,145,106,0,1,724,18.555555555555557,4.497005988023952
43,35,32,0,1,159,14.333333333333334,3.9302325581395348
112,95,74,0,0,453,16.0,4.232142857142857
66,55,50,0,0,266,13.2,4.2272727272727275
161,138,95,0,0,677,23.0,4.372670807453416
95,79,60,0,16,396,19.0,4.3578947368421055
44,36,34,0,1,164,22.0,3.9318181818181817
93,83,65,0,2,391,23.25,4.344086021505376
149,135,100,0,1,661,29.8,4.543624161073826
81,68,55,0,24,291,20.5,3.802469135802469
450,410,195,0,11,2083,40.90909090909091,4.735555555555556
215,194,122,0,20,1095,26.875,5.246511627906977
285,252,151,0,4,998,71.25,3.624561403508772
45,37,33,0,0,172,15.0,4.044444444444444
207,184,125,0,3,914,41.4,4.550724637681159
389,359,172,0,10,1784,77.8,4.67095115681234
201,181,125,0,1,738,50.25,3.6417910447761193
134,103,69,0,3,462,10.307692307692308,3.6940298507462686
67,62,45,0,0,297,33.5,4.552238805970149
294,261,173,0,3,1242,49.0,4.333333333333333
49,40,35,0,0,187,16.333333333333332,4.040816326530612
391,339,175,0,26,1601,13.033333333333333,4.225063938618926
541,467,219,0,6,2087,12.880952380952381,3.9981515711645104
396,340,215,0,98,1618,18.857142857142858,4.23989898989899
29,27,24,0,14,138,29.0,4.896551724137931
341,286,188,0,9,1381,22.733333333333334,4.219941348973607
192,173,105,0,34,837,27.428571428571427,4.5
114,103,77,0,1,454,28.5,4.087719298245614
217,200,117,0,7,966,27.125,4.56221198156682
178,158,109,0,2,761,29.666666666666668,4.404494382022472
216,179,110,0,127,852,21.6,4.12962962962963
91,72,60,0,20,332,11.375,3.879120879120879
216,189,123,0,5,918,54.0,4.393518518518518
42,34,31,0,0,159,14.0,4.023809523809524
61,53,45,0,0,249,20.333333333333332,4.245901639344262
25,23,19,0,0,109,8.333333333333334,4.48
191,167,105,0,6,755,31.833333333333332,4.109947643979058
209,185,115,0,20,856,29.857142857142858,4.23444976076555
127,110,71,2,0,577,42.333333333333336,4.7795275590551185
234,211,139,0,6,998,39.0,4.3418803418803416
137,111,82,0,16,620,12.454545454545455,4.751824817518248
63,51,46,0,0,252,12.6,4.238095238095238
190,170,126,0,9,839,27.142857142857142,4.557894736842106
291,247,161,0,15,1255,22.384615384615383,4.439862542955327
432,378,190,0,12,1854,39.27272727272727,4.412037037037037
426,377,207,0,6,1697,15.214285714285714,4.098591549295775
444,367,185,0,28,1828,34.15384615384615,4.38063063063063
117,101,73,0,0,494,23.4,4.384615384615385
120,102,74,0,2,465,17.142857142857142,4.025
43,35,34,0,1,156,21.5,3.8372093023255816
114,102,82,0,1,482,38.0,4.342105263157895
44,36,34,0,1,164,22.0,3.9318181818181817
371,295,127,0,11,1742,26.5,4.935309973045822
42,35,33,0,1,160,21.0,4.0
115,100,81,0,6,464,57.5,4.182608695652174
167,146,105,0,3,722,27.833333333333332,4.473053892215569
317,275,161,0,4,1270,16.68421052631579,4.1545741324921135
214,187,119,0,15,796,35.666666666666664,3.850467289719626
191,165,113,0,3,762,47.75,4.141361256544503
341,295,180,0,25,1397,28.416666666666668,4.26099706744868
177,152,96,0,23,809,35.4,4.824858757062147
268,233,128,0,34,1053,26.8,4.085820895522388
185,163,120,0,3,876,18.5,4.870270270270271
160,138,88,0,1,637,40.0,4.125
61,52,46,0,0,242,20.333333333333332,4.114754098360656
91,62,51,0,1,283,15.333333333333334,3.4615384615384617
47,39,36,0,0,183,23.5,4.1063829787234045
143,122,88,0,3,605,35.75,4.391608391608392
276,234,130,0,3,1074,15.333333333333334,4.050724637681159
38,30,28,0,0,132,12.666666666666666,3.710526315789474
40,33,32,0,0,147,13.333333333333334,3.85
118,99,72,0,1,479,23.6,4.254237288135593
233,205,126,0,1,1023,25.88888888888889,4.51931330472103
45,35,33,0,0,155,15.0,3.688888888888889
216,193,120,0,81,960,72.0,4.583333333333333
307,272,160,0,5,1289,17.055555555555557,4.319218241042345
202,172,119,0,10,830,33.666666666666664,4.287128712871287
234,212,142,0,9,1060,19.5,4.636752136752137
105,93,66,0,2,512,35.0,4.9714285714285715
256,225,145,0,3,1091,21.333333333333332,4.3984375
392,349,178,0,29,1796,56.0,4.716836734693878
93,81,57,0,12,403,18.6,4.505376344086022
517,446,243,0,1,2182,34.46666666666667,4.3810444874274665
139,117,86,0,3,596,15.444444444444445,4.446043165467626
270,232,146,0,14,1084,20.76923076923077,4.174074074074074
205,185,119,0,3,885,25.625,4.439024390243903
72,63,51,0,1,299,36.0,4.319444444444445
208,183,115,0,2,857,23.11111111111111,4.2548076923076925
22,20,18,0,0,91,11.0,4.2272727272727275
112,77,59,0,0,382,18.666666666666668,3.732142857142857
924,821,403,0,9,4010,25.666666666666668,4.45995670995671
9,9,8,0,9,56,9.0,6.111111111111111
645,564,311,0,9,2822,37.94117647058823,4.534883720930233
60,52,44,0,0,229,20.0,3.9833333333333334
135,116,81,1,1,591,22.5,4.5777777777777775
269,244,146,0,2,1073,20.692307692307693,4.0817843866171
112,96,74,0,6,434,28.0,4.0625
196,171,124,0,2,848,13.066666666666666,4.469387755102041
138,113,81,0,2,527,19.714285714285715,4.0
45,40,32,0,5,219,22.5,4.977777777777778
263,234,153,0,1,1097,26.3,4.300380228136882
177,160,96,0,0,791,25.285714285714285,4.581920903954802
113,98,69,0,0,455,22.6,4.20353982300885
169,146,83,0,9,721,24.142857142857142,4.396449704142012
635,555,308,0,11,2686,26.5,4.376377952755906
192,169,110,0,0,828,32.0,4.442708333333333
20,19,14,0,2,95,20.0,4.8
62,56,40,0,1,282,20.666666666666668,4.629032258064516
523,442,178,0,4,1830,26.15,3.6539196940726577
171,149,77,0,4,660,15.545454545454545,3.9941520467836256
71,59,51,0,1,287,23.666666666666668,4.253521126760563
124,105,75,0,13,490,13.777777777777779,4.104838709677419
202,178,108,0,13,908,22.444444444444443,4.633663366336633
62,52,34,0,3,294,62.0,4.903225806451613
257,227,138,0,1,1037,23.363636363636363,4.159533073929961
387,321,175,0,1,1612,29.76923076923077,4.3462532299741605
191,164,118,0,13,854,21.22222222222222,4.612565445026178
154,133,90,0,35,629,25.666666666666668,4.279220779220779
378,344,166,0,5,1441,17.181818181818183,3.9074074074074074
250,217,147,0,2,1037,35.714285714285715,4.276
154,136,92,0,1,669,51.333333333333336,4.48051948051948
86,70,57,0,6,333,9.555555555555555,4.093023255813954
34,32,22,0,0,154,34.0,4.5588235294117645
59,50,44,0,0,229,19.666666666666668,4.033898305084746
202,178,113,0,4,808,25.25,4.133663366336633
62,56,44,0,0,295,20.666666666666668,4.870967741935484
245,210,134,0,22,944,17.5,4.0285714285714285
125,112,73,0,5,563,31.25,4.648
172,160,99,0,6,886,19.11111111111111,5.25
264,229,154,0,21,1062,18.857142857142858,4.166666666666667
79,64,49,0,12,286,15.8,3.8354430379746836
207,181,120,0,6,895,34.5,4.483091787439614
378,290,183,0,28,1445,13.5,4.111111111111111
134,107,89,0,2,490,26.8,3.8656716417910446
275,249,150,0,10,1234,22.916666666666668,4.596363636363637
102,88,72,0,7,460,25.5,4.676470588235294
42,35,34,0,1,158,21.0,3.9285714285714284
355,309,179,0,4,1476,25.357142857142858,4.298591549295774
146,123,102,0,0,534,18.25,3.828767123287671
272,231,135,0,3,1000,20.923076923076923,3.827205882352941
42,34,31,0,0,159,14.0,4.0476190476190474
41,34,32,0,0,151,13.666666666666666,3.902439024390244
56,47,40,0,0,230,18.666666666666668,4.303571428571429
184,167,107,0,12,798,30.666666666666668,4.445652173913044
191,166,120,0,2,791,17.363636363636363,4.287958115183246
230,198,124,0,6,956,25.555555555555557,4.339130434782609
42,36,33,0,0,169,21.0,4.214285714285714
95,84,60,0,0,398,19.0,4.336842105263158
320,267,165,0,6,1358,18.823529411764707,4.35
109,93,77,0,1,419,15.571428571428571,3.9908256880733943
437,384,210,0,14,1788,19.863636363636363,4.217391304347826
420,348,191,0,50,1656,17.5,4.130952380952381
53,44,42,0,1,206,26.5,4.0754716981132075
294,258,161,0,3,1107,29.4,3.891156462585034
301,263,142,0,1,1069,37.625,3.6843853820598005
